id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,codepostal,commune,siteweb,autorisation_web,etat
W372019672,,2023-06-06,,ASSOCIATION DE PARENTS D'ÉLÈVES DAUDET-MISTRAL,APE DAUDET-MISTRAL,015005,000000,2  ALL Jean de la Bruyère  ,37200,TOURS,,0,A
W372019673,,2023-06-06,,ART CONTENT,ART CONTENT,006100,000000,11  RUE Guynemer  ,37000,TOURS,,0,A
W372019674,,2023-06-06,,ALMENDRAS,ALM,006030,000000,45  AV du Général de Gaulle  ,37000,TOURS,,0,A
W372019675,,2023-06-06,,FOOTBALL CLUB DU PAYS SAVIGNEEN,FCPS,011075,000000,1 A  PL Jacques du Bellay  ,37340,SAVIGNÉ-SUR-LATHAN,,0,A
W372019676,,2023-06-06,,136EME PROMOTION DU CSORSEM - LCL MAURICE BINDER,PROMOTION LCL MAURICE BINDER,038110,000000,77  AV de Grammont  ,37000,TOURS,,0,A
W372019677,,2023-06-13,,HARAS DE SAVONNIÈRES EQUITATION,HDSE,011050,000000,l'Oucherie  ,37510,SAVONNIÈRES,,0,A
W372019678,,2023-06-13,,L'ESPÉRANCE EN MARIE (EEM),EEM,040000,000000,16   le Clot  ,37260,MONTS,,0,A
W372019679,,2023-06-13,,THE FEELING EXPÉRIENCE,TFE,006100,000000,18  RUE Georges Guynemeyer  ,37380,MONNAIE,,0,A
W372019680,,2023-06-13,,LOIRE INSERTION,LOIRE INSERTION,030010,000000,8  RUE Louis Braille  ,37000,TOURS,,0,A
W372019681,,2023-06-13,,LE PEUPLE Y EST,LE PEUPLE Y EST,050000,000000,appartement 213 4  ALL des Peupliers  ,37300,JOUÉ-LÈS-TOURS,,0,A
W372019682,,2023-06-13,,ASSOCIATION AMICALE DES CHASSEURS DE BROSSIAUX,A.A.C.B,013005,000000,2  RUE Ruerie  ,37110,LE BOULAY,,0,A
W372019683,,2023-06-13,,ASSOCIATION LESSAY L'ÂME LIBRE,LESSAY L'ÂME LIBRE,017130,000000,1  RTE de la Digue  Lessay,37330,CHANNAY-SUR-LATHAN,,0,A
W372019684,,2023-06-13,,CASLANTIENNE,CASLANTIENNE,006030,000000,14  RUE des Minimes  ,37550,SAINT-AVERTIN,,0,A
W372019685,,2023-06-13,,ECHOES OF FLOYD,EOF,006030,000000,LD la Bouquinière  ,37380,MONNAIE,,0,A
W372019686,,2023-06-20,,BUREAU DE PROMOTION 122 LILLE,BDP 122 LILLE,015090,000000,Appartement 97 30  AV Boris Vian  ,37000,TOURS,,0,A
W372019687,,2023-06-20,,NUBUKK MUSIC,NUBUKK MUSIC,006030,000000,53  RUE des Droits de l'Homme  ,37100,TOURS,,0,A
W372019688,,2023-06-20,,KOKORO,KOKORO,006030,000000,Rez-de-Chaussée 60  RUE Losserand  ,37100,TOURS,,0,A
W372019689,,2023-06-20,,COMPAGNIE GONG,CIE GONG,006040,000000,13  RUE Galpin Thiou  ,37000,TOURS,,0,A
W372019690,,2023-06-20,,L'ENTONNOIR,L'ENTONNOIR,024050,000000,CHEM1 du Saugé Prolongé  ,37520,LA RICHE,,0,A
W372019691,,2023-06-20,,HEAL AND START CONGO UP,H.S.CONGO,020020,000000,Appartement 140 Etage 1 6  ALL Jean Roy  ,37000,TOURS,,0,A
W372019692,,2023-06-20,,COMITÉ DE QUARTIER DES FONTAINES,COMITÉ DE QUARTIER DES FONTAINES,050000,000000,22  ALL de Venise  ,37200,Tours,,0,A
W372019693,,2023-06-20,,APATRIDES DE LA COMMUNAUTÉ DES PAYS DES GRANDS LACS,LES APATRIDES DE LA CPGL A-CPGL,020020,000000,appartement 38 2  RUE Christophe Colomb  ,37000,Tours,,0,A
W372019694,,2023-06-20,,STREET WORKOUT ET CALISTHENICS DE TOURS (SWC-TOURS),SWC-TOURS,011400,000000,38  RUE de L'Ormeau  ,37510,Ballan-Miré,,0,A
W372019695,,2023-06-27,,JUBILEE CHRISTIAN CHURCH INTERNATIONAL FRANCE,POUR SOUTENIR  DES CHRETIENS,040000,000000,12 Rue  RUE Condorcet  37540,37540,Saint-Cyr-sur-Loire,,0,A
W372019696,,2023-06-27,,LES ASSOCIEES,LES ASSOCIEES,003000,023000,Madame la présidente 121  RUE de la Fuye  ,37000,Tours,,0,A
W372019697,,2023-06-27,,BERIMBAU ME LEVA 37,B.M.L 37,006000,000000,la Sevraudiere Res les Hauts de la Choisille la Se 6  LOT les Hauts de la Choisille  Beaumont la Ronce,37360,Beaumont-la-Ronce,,0,A
W372019698,,2023-06-27,,SNEEPLUME 2024,SNEEPLUME 2024,022000,009000,31  AV Monge  ,37200,Tours,,0,A
W372019699,,2023-06-27,,LABEL PANURGE,LABEL PANURGE,006000,009000,13  RUE du Dr Denoyelle  37000,37000,Tours,,0,A
W372019700,,2023-06-27,,A.C.V SPORT,A.C.V SPORT,011000,000000,26  RUE de Cigogne  ,37270,Athée-sur-Cher,,0,A
W372019701,,2023-06-27,,MANAGEMENT DES INTELLIGENCES ARTIFICIELLES,ICTO,022000,000000,105  RUE de Boisdenier  ,37000,Tours,,0,A
W372019702,,2023-06-27,,LES RENCONTRES SAINT-HUBERT 37,RSH 37,013000,000000,2   Château de Longueplaine  Château de Longueplaine,37250,Sorigny,,0,A
W372019703,,2023-06-27,,STREET XPERIENCE,ASXF,006000,009000,31  RUE Briconnet  ,37000,Tours,,0,A
W372019704,,2023-06-27,,MUSIC'O'TREMENT LA MUSIQUE AUTREMENT,MUSIC'O'TREMENT,006000,009000,29  RUE Jules Charpentier  ,37000,Tours,,0,A
W372019705,,2023-07-04,,APPRENTISSAGE ECHECS CHANCEAUX,ECHECS CHANCEAUX,011000,007000,50  RUE du Prieure  37390,37390,Chanceaux-sur-Choisille,,0,A
W372019706,,2023-07-04,,AUX 4 VENTS,AUX 4 VENTS,006000,007000,7  RUE Sébastopol  ,37000,Tours,,0,A
W372019707,,2023-07-04,,VOX POPULI,VOX POPULI,006000,007000,Rdc - Appartement N°25 93  RUE de Jemmapes  ,37100,Tours,,0,A
W372019708,,2023-07-04,,LES GAZELLES TOURANGELLES 37,LES GAZELLES TOURANGELLES 37,011000,020000,9  RUE DE LA SAINTERIE  ,37300,Joué-lès-Tours,,0,A
W372019709,,2023-07-04,,BENEVOLES NUMERIQUES DE TOURAINE,BENEVOLES NUMERIQUES DE TOURAINE,030000,000000,21  RUE du Maréchal Juin  ,37510,Ballan-Miré,https://benevolesnumeriquesdetouraine.fr,0,A
W372019710,,2023-07-04,,ATELIER ENTRELACS,ATELIER ENTRELACS,006000,000000,66  RUE Jolivet  ,37000,Tours,,0,A
W372019711,,2023-07-04,,NORDIK SAINT CYR,NORDIK SAINT CYR,011000,000000,70  RUE Louis Brezard  ,37540,Saint-Cyr-sur-Loire,,0,A
W372019712,,2023-07-04,,LA MARCHE ROSE 37,LA MARCHE ROSE 37,009000,014000,24  RUE du Château  ,37550,Saint-Avertin,,0,A
W372019713,,,,NEUVILLE ET PATRIMOINE,NEUVILLE ET PATRIMOINE,010000,009000,8  RUE DU 8 MAI 1945  ,37110,Neuville-sur-Brenne,,0,A
W372019714,,,,USEP ANNE DE BRETAGNE AMBOISE,USEP ADB AMBOISE,011000,015000,6  MAIL Saint Thomas  37400,37400,Amboise,,0,A
W372019715,,,,ASSOCIATION NATIONALE DE LA JEUNESSE,ANJ,015000,000000,6  RUE du Marechal Juin  ,37510,Ballan-Miré,,0,A
W372019716,,,,L' ASSO' CISSE,L' ASSO ' CISSE,006000,000000,33  RUE du Bourg  ,37530,Montreuil-en-Touraine,,0,A
W372019717,,,,JOGO WORLD TOUR,JOGO WORLD TOUR,011000,014000,216  LD la Croix Rouge  la Croix Rouge,37360,Neuillé-Pont-Pierre,,0,A
W372019718,,,,C'EST LA JAZZ LIFE,C'EST LA JAZZ LIFE,006000,009000,25  RUE du chanoine Dalmas  ,37000,Tours,,0,A
W372019719,,,,MUSIC'O'TREMENT,MUSIC'O'TREMENT,006000,000000,29  RUE Jules Charpentier  ,37000,Tours,,0,A
W372019720,,,,ASSOCIATION INTERNATIONALE DES COMBATTANTS ET SYMPATHISANTS - SERVICES DE RENSEIGNEMENTS AICS-SR,AICS-SR,038105,000000,15  PL chateauneuf  ,37000,Tours,,0,A
W372019721,,,,BISTROT BERTHA,BISTROT BERTHA,014000,000000,1  RUE des Relieurs  ,37300,Joué-lès-Tours,,0,A
W372019722,,,,TEAM ST3,TEAM ST3,011000,000000,14  ALL Guillaume Apollinaire  ,37230,Fondettes,,0,A
W372019723,,,,JUST FRIENDS,JUST FRIENDS,006000,000000,95  RUE de la chevalerie  ,37100,Tours,,0,A
W372019724,,,,LES P'TITS VOYAGEURS,LES P'TITS VOYAGEURS,009000,003000,17  AV de l Europe  ,37100,Tours,,0,A
W372019725,,,,MAIN ET COUSSINET,METC,014000,017000,Appt A28 141  BD Charles de Gaulle  ,37540,Saint-Cyr-sur-Loire,,0,A
W372019726,,,,FRAMBOISE A LA NOIX,FRAMBOISE A LA NOIX,006000,000000,23  RUE de l'Europe  ,37150,Francueil,,0,A
W372019727,,,,MOUSSOU MAMIE BON C?UR,MOUSSOU MAMIE BON COEUR,003000,000000,15  PL d'Azay le Ferron  ,37000,Tours,,0,A
W372019728,,,,ARCHIVOLTE ASSOCIATION DE SAUVEGARDE DU PATRIMOINE RELIGIEUX EN VOUVRILLON,ARCHIVOLTE,010000,000000,2  RUE Victor Hérault  ,37210,Vouvray,,0,A
W373000001,,,,ASSOCIATION FAMILIALE DE BETZ-LE-CHATEAU,ASSOCIATION FAMILIALE DE BETZ-LE-CH...,019005,021000,Mairie       ,37600,Betz-le-Château,,1,A
W373000002,,,,COMITE DES FETES DE BEAUMONT-VILLAGE,COMITE DES FETES DE BEAUMONT-VILLAGE,009030,000000,Mairie       ,37460,Beaumont-Village,,1,A
W373000003,,,2006-04-12,ASSOCIATION POUR LA SAUVEGARDE DU PATRIMOINE ET DE L'ENVIRONNEMENT RURAL,ASSOCIATION POUR LA SAUVEGARDE DU PATR,024000,000000,"     10, RUE DANGE D'ORSAY",37240,La Chapelle-Blanche-Saint-Martin,,0,D
W373000004,,2006-06-24,,"LOCHES ATHLETIC CLUB BASKET-BALL 
(L.A.C. BASKET)",LOCHES ATHLETIC CLUB BASKET-BALL,011065,011160,6   CHEM1 de Nonnin  ,37600,Loches,,0,A
W373000005,,,,PHOSPHONIE,PHOSPHONIE,007075,006070,   l'Anguillé  ,86450,Pleumartin,,1,A
W373000006,,1982-10-09,,ASSOCIATION DES ANCIENS COMBATTANTS ET VICTIMES DE GUERRE  DU GRAND-PRESSIGNY.,ASSOCIATION DES ANCIENS COMBATTANT ...,038105,000000,Mairie       ,37350,Le Grand-Pressigny,,0,A
W373000007,,,,UNION NATIONALE DES COMBATTANTS FEDERATION DEPARTEMENTALE D'INDRE-ET-LOIRE - ASSOCIATION LOCALE DE MANTHELAN,UNC 37 - MANTHELAN,038000,038105,Mairie       ,37240,Manthelan,,1,A
W373000008,,2002-03-02,,LES ARTISANS DE LUMIERE,LES ARTISANS DE LUMIERE,006000,000000,Courtiols     Noailhac  ,12320,Conques-en-Rouergue,,0,A
W373000009,,1977-05-22,,LES AMIS DE L'ORGUE,LES AMIS DE L'ORGUE,006030,000000,Mairie       ,37240,Ligueil,,0,A
W373000010,,1977-08-02,,CLUB DE L'AMITIE,CLUB DE L'AMITIE,009040,000000,Mairie       ,37240,Vou,,0,A
W373000011,,2002-07-13,,UNION SPORTIVE GRAND-PRESSIGNY - BARROU 'U.S.G.P.B'.,UNION SPORTIVE GRAND-PRESSIGNY - BA...,011075,000000,Mairie       ,37350,Le Grand-Pressigny,,1,A
W373000012,,1995-10-11,,COMITE DES FETES DE VARENNES,COMITE DES FETES DE VARENNES,009030,000000,Mairie       ,37600,Varennes,,1,A
W373000013,,2004-12-25,,ECOLE DE MUSIQUE DU GRAND LIGUEILLOIS,ECOLE DE MUSIQUE DU GRAND LIGUEILLOIS,006000,006030,Mairie 5   PL de la République  ,37240,Ligueil,,1,A
W373000014,,2002-06-01,,LOISIRS CREATIFS DE LIGUEIL,LOISIRS CREATIFS DE LIGUEIL,006090,000000,Mairie       ,37240,Ligueil,,1,A
W373000015,,,,ASSOCIATION DEPARTEMENTALE D'AIDE AUX PERSONNES HANDICAPEES (A.D.A.P.H. 37),ASSOCIATION DEPARTEMENTALE D'AIDE,018015,017075,Mairie       ,37240,Manthelan,,0,A
W373000016,,1976-11-21,,COMITE DE JUMELAGE ET D'ECHANGES INTERNATIONAUX DE LOCHES,COMITE DE JUMELAGE ET D'ECHANGES I...,019010,006000,Mairie       ,37600,Loches,,1,A
W373000017,,2006-07-01,,"FAMILLES RURALES ""LES MINOS""",FAMILLES RURALES,019005,019005,Mairie       ,37350,Le Petit-Pressigny,,1,A
W373000018,,1972-05-31,,ASSOCIATION DES AMIS DE LA GAIETE CHAPELLOISE,ASSOCIATION DES AMIS DE LA GAIETE C...,009030,000000,Mairie       ,37240,La Chapelle-Blanche-Saint-Martin,,1,A
W373000019,,,,COMITE DES FETES DE PERRUSSON,COMITE DES FETES DE PERRUSSON,009030,009030,Mairie       ,37600,Perrusson,,1,A
W373000020,,1993-07-07,,'LE MAIL ENCHANTE' ASSOCIATION 'FAMILLES RURALES','LE MAIL ENCHANTE' ASSOCIATION '...,019010,019005,Mairie       ,37310,Chédigny,,1,A
W373000021,84780930800012,,,AMICALE DES SAPEURS POMPIERS DE TAUXIGNY,AMICALE DES SAPEURS POMPIERS DE TAU...,036510,000000,7   RUE DE LA JONCHERE ,37310,Tauxigny,,0,A
W373000022,,,,LA SAINT-GEORGES DESCARTES,LA SAINT-GEORGES DESCARTES,011105,011000,1   AV François Mitterrand  ,37160,Descartes,,1,A
W373000023,,1945-07-19,,FAMILLES RURALES DE BEAULIEU-LES-LOCHES ET COMMUNES ENVIRONNANTES,FAMILLES RURALES DE BEAULIEU-LES-LO...,019000,019005,Mairie       ,37600,Beaulieu-lès-Loches,,1,A
W373000024,,1906-10-18,,AVENIR MUSICAL DE VERNEUIL-SUR-INDRE,AVENIR MUSICAL DE VERNEUIL-SUR-INDRE,006030,000000,Mairie       ,37600,Verneuil-sur-Indre,,1,A
W373000025,,1988-04-06,,LOCHE LOISIRS,LOCHE LOISIRS,007000,000000,Mairie       ,37460,Loché-sur-Indrois,,1,A
W373000026,,2000-03-25,2008-10-28,LES ECURIES DE MONTIFRAY,'LES ECURIES DE MONTIFRAY',011050,023020,   Les écuries de Montifray  Montifray,37310,Dolus-le-Sec,,1,D
W373000027,,2001-04-21,,ORCHIS - ORGANISATION DE CHANTIERS D'INSERTION SOLIDAIRES,ORCHIS - ORGANISATION DE CHANTIERS ...,020000,000000,28/30   RUE d'Espagne  ,37600,Loches,,1,A
W373000028,,1950-11-16,2018-07-03,OFFICE DU TOURISME DU VAL D'INDROIS - MONTRESOR,OFFICE DU TOURISME DU VAL D'INDROI...,034240,000000,Maison de Pays       43 GRANDE RUE,37460,Montrésor,,1,D
W373000029,,1999-06-19,,AID SKOGKATT,AID SKOGKATT,024000,000000,2   PL de la republique  ,37240,Ligueil,,1,A
W373000030,,1984-05-22,,ASSOCIATION LES AMIS DU CENTRE AQUILON,ASSOCIATION LES AMIS DU CENTRE AQUI...,009020,000000,Hôtel de Ville       ,37600,Loches,,0,A
W373000031,,1988-06-22,,ASSOCIATION ENTENTE SPORTIVE BRIDORE - VERNEUIL,ASSOCIATION ENTENTE SPORTIVE BRIDOR...,011075,000000,Mairie       ,37600,Bridoré,,1,A
W373000032,,1986-11-26,2021-07-03,ASSOCIATION CULTURE ET TOURISME UNIS EN LOCHOIS 'A.C.T.U.E.L.',ASSOCIATION CULTURE ET TOURISME UNI...,034240,000000,13   RUE du Docteur Martinais  ,37600,Loches,,1,D
W373000033,,2005-04-09,,ECHANDON LOIRE MUSIQUE,ECHANDON LOIRE MUSIQUE,006000,006030,   montouvrin  ,37310,Tauxigny,,1,A
W373000034,,1989-09-06,,ASSOCIATION D'IRRIGANTS DU SUD-OUEST DU DEPARTEMENT 37 (I.S.O. 37),ASSOCIATION D'IRRIGANTS DU SUD-OUE...,023020,000000,Mairie 3   PL du 11 novembre  ,37290,Chambon,,0,A
W373000035,,2003-06-07,2017-03-08,CENTRE LOCAL D'INFORMATION ET DE COORDINATION GERONTOLOGIQUE SUD-TOURAINE (CLIC -SUD- TOURAINE),CENTRE LOCAL D'INFORMATION ET DE C...,019000,000000,17   RUE de l'Eglise  ,37240,Ligueil,,1,D
W373000036,,2006-07-08,2012-12-18,COMITE DES FETES DE SENNEVIERES,COMITE DES FETES DE SENNEVIERES,009030,009030,   les Moreaux  ,37600,Sennevières,,1,D
W373000037,,1987-05-20,,ASSOCIATION SPORTIVE FOOTBALL CLUB DE FERRIERE-SUR-BEAULIEU,FOOTBALL CLUB DE FERRIERE-SUR-BEAULIEU,011075,000000,Mairie       ,37600,Ferrière-sur-Beaulieu,,1,A
W373000038,,1972-04-20,,ENTENTE SPORTIVE ET CULTURELLE PERRUSSONNAISE,ENTENTE SPORTIVE ET CULTURELLE PERR...,011005,000000,Mairie       ,37600,Perrusson,,1,A
W373000039,,1952-02-14,,COMITE DES FETES DE FERRIERE-SUR-BEAULIEU,COMITE DES FETES DE FERRIERE-SUR-BE...,009030,000000,Mairie       ,37600,Ferrière-sur-Beaulieu,,0,A
W373000040,,,,FOYER RURAL DU CANTON DE MONTRESOR,FOYER RURAL DU CANTON DE MONTRESOR,009025,000000,Mairie 23    grande rue  ,37460,Montrésor,,1,A
W373000041,,2006-07-15,,FESTEZ SAINT-MARTIN,FESTEZ SAINT-MARTIN,009000,006000,Mairie       ,37240,Esves-le-Moutier,,0,A
W373000042,,2006-07-15,,TEAM TFF,TEAM TFF,011145,011150,   Le moulin de Poujard  ,37160,Descartes,,1,A
W373000043,,2003-06-07,,OBJECTIF FORME,OBJECTIF FORME,011400,000000,Les Jardins de l'Abbaye 1   PL du Maréchal Leclerc  ,37600,Beaulieu-lès-Loches,,1,A
W373000044,,1964-06-19,2018-05-15,ASSOCIATION DES PARENTS D'ELEVES DES ECOLES PUBLIQUES DE TAUXIGNY,ASSOCIATION DE PARENTS D'ELEVES DE...,015005,015000,Mairie       ,37310,Tauxigny,,0,D
W373000045,,2001-12-22,,MONTRESOR SE RACONTE,MONTRESOR SE RACONTE,024000,000000,Mairie       23 GRANDE RUE,37460,Montrésor,,1,A
W373000046,,2005-03-26,,MOTOCROSS CLUB DESCARTES,MOTOCROSS CLUB DESCARTES,011000,011160,66   AV François Mitterrand  ,37160,Descartes,,0,A
W373000047,,2006-07-22,,COURT-CIRCUITS,COURT-CIRCUITS,024045,009025,Champeaux       ,37290,Preuilly-sur-Claise,,0,A
W373000048,,2006-07-22,,LE PIED A L'OREILLE,LE PIED A L'OREILLE,006000,000000,2ème étage 80   RUE d'Entraigues ,37000,Tours,,1,A
W373000049,,1964-10-07,2007-06-22,CANTINE SCOLAIRE AUTONOME DE LA CELLE-SAINT-AVANT,CANTINE SCOLAIRE AUTONOME DE LA CEL...,022510,000000,mairie       ,37160,La Celle-Saint-Avant,,0,D
W373000050,,2006-07-22,,INTERNATIONAL CULTURE ACCUEIL RENCONTRES,INTERNATIONAL CULTURE ACCUEIL RENCONTR,009050,000000,1   RUE Balzac  ,37160,Descartes,,0,A
W373000051,,1993-02-17,,ATELIER DES ARTS APPLIQUES,ATELIER DES ARTS APPLIQUES,006090,006020,10   RUE René Boylesve  ,37600,Loches,,1,A
W373000052,,2003-10-25,,KARNAVAGE,KARNAVAGE,006000,000000,    39 Le Haut Villepays,37310,Azay-sur-Indre,www.karnavage.org,1,A
W373000053,,1999-12-25,,SPOT-RIDERS,SPOT-RIDERS,011155,007000,5    les Denis  ,37600,Saint-Jean-Saint-Germain,,0,A
W373000054,,1989-05-10,,ASSOCIATION LUMIERES D'AUTOMNE,ASSOCIATION LUMIERES D\'AUTOMNE,021020,000000,Mairie       ,37460,Le Liège,,1,A
W373000055,,2000-07-01,,'ATELIER DU LEZARD','ATELIER DU LEZARD',006090,006000,Mairie       ,37460,Montrésor,,1,A
W373000056,,1974-06-26,,ASSOCIATION SPORTIVE DU PETIT-PRESSIGNY,ASSOCIATION SPORTIVE DU PETIT-PRESS...,011000,000000,Mairie       ,37350,Le Petit-Pressigny,,1,A
W373000057,,1990-07-25,2006-05-03,ASSOCIATION DES MEDECINS DU CENTRE HOSPITALIER DE LOCHES,ASSOCIATION DES MEDECINS DU CENTRE ...,017000,000000,Centre Hospitalier de Loches       1 RUE DU DOCTEUR MARTINAIS,37600,Loches,,0,D
W373000058,,1972-03-14,,ENTENTE SPORTIVE ET JEUNESSE CELLOISE,ENTENTE SPORTIVE ET JEUNESSE CELLOISE,011005,024000,Mairie       ,37160,La Celle-Saint-Avant,,1,A
W373000059,,1981-11-14,,ASSOCIATION GYMDANSE DE DESCARTES,ASSOCIATION GYMDANSE DE DESCARTES,006040,000000,Mairie       DESCARTES,37160,Descartes,,1,A
W373000060,,2006-08-05,,ASSOCIATION MUSICALE FRANCAISE - AMF,ASSOCIATION MUSICALE FRANCAISE,006030,006030,   Marolles  ,37460,Genillé,,0,A
W373000061,,,,AMICALE SPORTIVE D'ESVES-LE-MOUTIER - SAINT-SENOCH,AMICALE SPORTIVE D'ESVES-LE-MOUTIE...,011105,011005,Mairie 4   PL de la Mairie ,37600,Saint-Senoch,,1,A
W373000062,,,2022-06-17,ETOILE SPORTIVE DE GENILLE,ETOILE SPORTIVE DE GENILLE,011075,000000,Mairie       ,37460,Genillé,,1,D
W373000063,,1993-02-24,,ASSOCIATION DE CONSTRUCTION LA GABILLIÈRE,ASSOCIATION LA GABILLIERE,019005,021020,1   RUE du Breuil-Doré  ,37600,Bridoré,,1,A
W373000064,49185457600015,2006-08-05,2022-09-28,LIG'DANSE,LIG'DANSE,006040,000000,   La Russotière  ,37240,Ligueil,,1,D
W373000065,,2006-08-05,,LES AMIS DE LA RUE DE LA SOIF,LES AMIS DE LA RUE DE LA SOIF,007000,007000,43   RUE du lavoir  ,37310,Chédigny,,0,A
W373000066,,2006-08-05,,ASSOCIATION AMICALE DES CHASSEURS DE GIBIERS D'EAU DE BELLEVUE,ASSOCIATION AMICALE DES CHASSEURS DE G,013005,013005,52   RTE de preuilly sur claise  ,37290,Tournon-Saint-Pierre,,0,A
W373000067,,1988-01-27,,'LA MAISON DES PETITS PAS','LA MAISON DES PETITS PAS',019010,000000,13 Bis   RUE de la Gaiété  ,37600,Loches,,1,A
W373000068,,1987-07-22,,ASSOCIATION LOCALE ADMR DE MONTRESOR,ASSOCIATION LOCALE ADMR DE MONTRESOR,019000,000000,Mairie 23    Grande Rue  ,37460,Montrésor,,1,A
W373000069,,1982-01-15,,ASSOCIATION DE TIR DE DESCARTES ET ENVIRONS (A.T.D.E.),ASSOCIATION DE TIR DE DESCARTES ET ...,011175,000000,Mairie       ,37160,Descartes,,1,A
W373000070,,1946-01-05,,SPORTING CLUB CHAMBOURGEOIS,SPORTING CLUB CHAMBOURGEOIS,011020,011065,Mairie       ,37310,Chambourg-sur-Indre,,1,A
W373000071,,1984-03-08,,GRAND-PRESSIGNY-RANDO,GRAND-PRESSIGNY-RANDO,011180,000000,Mairie       ,37350,Le Grand-Pressigny,,1,A
W373000072,50016235900029,1997-02-19,,ENTENTE DES CLUBS DE FOOTBALL DU PAYS MONTRESOROIS,ENTENTE DES CLUBS DE FOOTBALL DU PAYS,011075,011190,Communauté de Communes de Montrésor 1   RUE de la Couteauderie  ,37460,Montrésor,http://ecfpm.footeo.com/,1,A
W373000073,,2002-02-02,,COMITE DES FETES ET ANIMATIONS DE PREUILLY-SUR-CLAISE,COMITE DES FETES ET ANIMATIONS DE P...,009030,000000,     Mairie,37290,Preuilly-sur-Claise,,1,A
W373000074,,1977-01-26,2009-03-12,ASSOCIATION DE SERVICES ET DE SOINS A DOMICILE DU LOCHOIS (A.S.S.A D) ASSOCIATION PRESTATAIRE,ASSOCIATION DE SERVICES ET DE SOINS...,019000,000000,7   RUE de Tours  ,37600,Loches,,1,D
W373000075,,2006-08-19,2016-09-01,ASSOCIATION POUR LA FONDATION DE LA MAISON NUMERIQUE,ASSOCIATION POUR LA FONDATION DE LA MA,016050,000000,Node Park Touraine       ,37310,Tauxigny,,0,D
W373000076,,2005-09-17,2022-04-21,SPORTS POUR TOUS (S.P.T.),SPORTS POUR TOUS (S.P.T.),011000,000000,10   RUE de l'Hermitage  ,37160,La Celle-Saint-Avant,,1,D
W373000077,,1923-04-07,,UNION COMMERCIALE INDUSTRIELLE ET ARTISANALE DE LOCHES,UNION COMMERCIALE INDUSTRIELLE ET A...,022542,000000,Mairie    PL de l'hôtel de ville  ,37600,Loches,,1,A
W373000078,,2005-10-01,2022-02-28,ALTER ' ENERGIES,ALTER ' ENERGIES,022000,024000,Co Jean Baptiste Jamin    RUE la Civerie  ,37600,Loches,,1,D
W373000079,,1972-04-01,,ASSOCIATION SAINT-ANTOINE DE LOCHES,ASSOCIATION SAINT-ANTOINE DE LOCHES,020000,000000,BP 146 19   AV du Général de Gaulle  ,37600,Loches,,1,A
W373000080,,2003-06-07,,L'ART DU FIL,L'ART DU FIL,006090,000000,Mairie 1   MAIL de la Mairie ,37240,Manthelan,,1,A
W373000081,,2006-09-16,2008-01-18,SYLLABES D'ART,SYLLABES D'ART,006100,000000,7    grande rue BP 13,37460,Montrésor,,1,D
W373000082,,2006-09-16,,ASSOCIATION LES HABITANTS DE LA PLACE RENE BUXEUIL,ASSOCIATION LES HABITANTS DE LA PLACE,023000,024045,7   PL René Buxeuil  ,37160,Descartes,,0,A
W373000083,,1946-11-08,,ASSOCIATION SPORTIVE DE TAUXIGNY,ASSOCIATION SPORTIVE DE TAUXIGNY,011075,000000,Mairie       ,37310,Tauxigny,,0,A
W373000084,,2004-10-02,,UNION SPORTIVE DE LIGUEIL FOOTBALL,UNION SPORTIVE DE LIGUEIL FOOTBALL,011000,011075,Mairie     place de la mairie  ,37240,Ligueil,,1,A
W373000085,,1957-12-13,,CULTURE ET LOISIRS A L'ECOLE,CULTURE ET LOISIRS A L'ECOLE,002010,015005,Communauté de communes     Loches Développement  12 AVENUE DE LA LIBERTE,37600,Loches,,1,A
W373000086,,1993-10-06,,TENNIS CLUB DE DESCARTES,TENNIS CLUB DE DESCARTES,011165,007075,Mairie       ,37160,Descartes,,1,A
W373000087,,2002-02-09,,ENFANTS SANS NOEL,ENFANTS SANS NOEL,020000,000000,5   RUE de la Fôret  ,37600,Sennevières,,0,A
W373000088,,2005-05-14,2006-03-15,ASSOCIATION DES MEDAILLES MILITAIRES DE LOCHES ET SON CANTON,ASSOCIATION DES MEDAILLES MILITAIRE...,038000,000000,     PLACE PICOIS,37600,Loches,,0,D
W373000089,,1954-11-23,,CANTINE SCOLAIRE DES ECOLES PUBLIQUES DU GRAND-PRESSIGNY,CANTINE SCOLAIRE DES ECOLES PUBLIQU...,022510,000000,Ecole Primaire       ,37350,Le Grand-Pressigny,,0,A
W373000090,,1973-06-21,2010-05-30,UNION SPORTIVE DE NEUILLY-LE-BRIGNON-ABILLY,UNION SPORTIVE DE NEUILLY-LE-BRIGNO...,011000,011075,mairie       ,37160,Neuilly-le-Brignon,,1,D
W373000091,,1997-01-08,,ASSOCIATION SPORTIVE ET CULTURELLE DE CUSSAY,ASSOCIATION SPORTIVE ET CULTURELLE ...,018010,015000,Ecole de Cussay     Le Bourg  ,37240,Cussay,,0,A
W373000092,,1999-02-27,2008-03-31,GROUPEMENT D'EMPLOYEURS ISOCEL LOCHOIS,GROUPEMENT D'EMPLOYEURS ISOCEL LOC...,022542,023030,Loches Développement 12   AV DE LA LIBERTE  - Bureau de la Chambre d...  ,37600,Loches,,0,D
